path	status	int_symbols	src_nodes	mul_nodes	nonlinear_mul_nodes	max_degree	has_div	has_mod	has_abs	constant_width	max_constant	bound_width	bounded_symbols	unbounded_symbols	width	blast_nodes	blast_mul_nodes	mul_gates	divrem_nodes	divrem_gates	estimate	actual	note
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__n-40.t2__p4304_terminationG_0.smt2	unknown	259	3706	1203	867	2	false	false	false	17	50001	2	27	232	32	12360	2406	49274880	0	0	148612017		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	4								BLAST-ERROR: integer constant -799 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	8								BLAST-ERROR: integer constant -799 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	12								BLAST-ERROR: integer constant 50001 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	16								BLAST-ERROR: integer constant 50001 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	20	5875	974	7792000	0	0	23625342		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	24	5875	974	11220480	0	0	33958686		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	28	5875	974	15272320	0	0	46162110		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/SAT14/341.smt2	sat	254	2017	487	23	2	false	false	false	17	50001	3	10	244	32	5875	974	19947520	0	0	60235614		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	4								BLAST-ERROR: integer constant -14 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	8								BLAST-ERROR: integer constant -1073741823 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	12								BLAST-ERROR: integer constant -1073741823 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	16								BLAST-ERROR: integer constant -1073741823 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	20								BLAST-ERROR: integer constant -1073741823 does not fit in signed 20 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	24								BLAST-ERROR: integer constant -1073741823 does not fit in signed 24 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	28								BLAST-ERROR: integer constant -1073741823 does not fit in signed 28 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	241	2447	661	242	2	false	false	false	31	-1073741823	3	26	215	32	6991	1322	27074560	0	0	81656940		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	4	1312	212	67840	0	0	215868		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	8	1312	212	271360	0	0	836472		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	12	1312	212	610560	0	0	1864116		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	16	1312	212	1085440	0	0	3298800		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	20	1312	212	1696000	0	0	5140524		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	24	1312	212	2442240	0	0	7389288		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	28	1312	212	3324160	0	0	10045092		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p29986_safety_0.smt2	unsat	55	483	106	39	2	false	false	false	2	-1	2	7	48	32	1312	212	4341760	0	0	13107936		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	4								BLAST-ERROR: integer constant -14 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	8								BLAST-ERROR: integer constant 1073741825 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	12								BLAST-ERROR: integer constant 1073741825 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	16								BLAST-ERROR: integer constant 1073741825 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	20								BLAST-ERROR: integer constant 1073741825 does not fit in signed 20 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	24								BLAST-ERROR: integer constant 1073741825 does not fit in signed 24 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	28								BLAST-ERROR: integer constant 1073741825 does not fit in signed 28 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4414_safety_0.smt2	unknown	315	2943	764	250	2	false	false	false	32	1073741825	3	26	289	32	8065	1528	31293440	0	0	94374759		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	4								BLAST-ERROR: integer constant 50001 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	8								BLAST-ERROR: integer constant 50001 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	12								BLAST-ERROR: integer constant 50001 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	16								BLAST-ERROR: integer constant 50001 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	20	3593	650	5200000	0	0	15750237		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	24	3593	650	7488000	0	0	22643073		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	28	3593	650	10192000	0	0	30783909		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__byron-4.t2__p17594_terminationG_0.smt2	unknown	116	1112	325	94	2	false	false	false	17	50001	2	10	106	32	3593	650	13312000	0	0	40172745		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	4	776	140	44800	0	0	141762		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	8	776	140	179200	0	0	551058		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	12	776	140	403200	0	0	1229154		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	16	776	140	716800	0	0	2176050		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	20	776	140	1120000	0	0	3391746		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	24	776	140	1612800	0	0	4876242		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	28	776	140	2195200	0	0	6629538		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2__p18409_safety_0.smt2	unsat	42	287	70	20	2	false	false	false	3	2	2	6	36	32	776	140	2867200	0	0	8651634		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	4								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	8								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	12								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	16								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	20								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 20 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	24								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 24 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	28								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 28 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20230328-sqrtmodinv-hoenicke/sqrtStep6a.smt2	unsat	3	36	4	4	2	true	false	false	101	855285730872204993313810429440	2	0	3	32								BLAST-ERROR: integer constant 462408296549760 does not fit in signed 32 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	4								BLAST-ERROR: integer constant -9 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	8	910	142	181760	0	0	561468		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	12	910	142	408960	0	0	1250376		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	16	910	142	727040	0	0	2211924		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	20	910	142	1136000	0	0	3446112		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	24	910	142	1635840	0	0	4952940		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	28	910	142	2226560	0	0	6732408		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unsat	41	317	71	51	2	false	false	false	5	-9	2	3	38	32	910	142	2908160	0	0	8784516		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	4								BLAST-ERROR: integer constant 50001 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	8								BLAST-ERROR: integer constant 50001 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	12								BLAST-ERROR: integer constant 50001 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	16								BLAST-ERROR: integer constant 50001 does not fit in signed 16 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	20	13987	2600	20800000	0	0	62958483		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	24	13987	2600	29952000	0	0	90521319		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	28	13987	2600	40768000	0	0	123076155		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__rlft3.t2__p9106_terminationG_0.smt2	unknown	324	4449	1300	842	2	false	false	false	18	100004	3	32	292	32	13987	2600	53248000	0	0	160622991		
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__nakata.t2__p5351_edge_closing_0.smt2	sat	5246	50095	14162	4551	2	false	false	false	17	50001	2	18	5228	4								BLAST-ERROR: integer constant 50001 does not fit in signed 4 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__nakata.t2__p5351_edge_closing_0.smt2	sat	5246	50095	14162	4551	2	false	false	false	17	50001	2	18	5228	8								BLAST-ERROR: integer constant 50001 does not fit in signed 8 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__nakata.t2__p5351_edge_closing_0.smt2	sat	5246	50095	14162	4551	2	false	false	false	17	50001	2	18	5228	12								BLAST-ERROR: integer constant 50001 does not fit in signed 12 bits
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_NIA/20170427-VeryMax/ITS/From_T2__nakata.t2__p5351_edge_closing_0.smt2	sat	5246	50095	14162	4551	2	false	false	false	17	50001	2	18	5228	16								BLAST-ERROR: integer constant 50001 does not fit in signed 16 bits
